                                                                                                18 Apr 2022 10:58:24
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Jerrico


       Time (UTCG)             x (km)          y (km)         z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
 7 Jan 2026 10:31:40.000    -1763.027085     256.320380     -716.746709       0.593875      -0.211458      -1.475661
 7 Jan 2026 11:03:20.000      743.596546    -256.965654    -1740.398942       1.465100      -0.209706       0.641429
 7 Jan 2026 11:35:00.000     1767.379072    -251.640165      792.977426      -0.595054       0.209414       1.446003
 7 Jan 2026 12:06:40.000     -668.971766     250.142402     1829.129214      -1.445713       0.211449      -0.571377
 7 Jan 2026 12:38:20.000    -1789.647176     266.282713     -646.200001       0.535303      -0.202672      -1.498317
 7 Jan 2026 13:10:00.000      673.150598    -246.573156    -1770.115139       1.488597      -0.218275       0.582095
 7 Jan 2026 13:41:40.000     1795.028382    -261.778975      722.181074      -0.538362       0.201083       1.470020
 7 Jan 2026 14:13:20.000     -598.681437     239.539396     1854.867576      -1.465765       0.219237      -0.514168
 7 Jan 2026 14:45:00.000    -1813.459253     275.785625     -574.611633       0.475987      -0.193637      -1.518609
 7 Jan 2026 15:16:40.000      601.696417    -235.860165    -1796.900060       1.509712      -0.226455       0.521881
 7 Jan 2026 15:48:20.000     1819.890267    -271.459404      650.398077      -0.480813       0.192485       1.491736
 7 Jan 2026 16:20:00.000     -527.488727     228.651676     1877.865865      -1.483579       0.226660      -0.456199
 7 Jan 2026 16:51:40.000    -1834.441367     284.828876     -502.060170       0.415984      -0.184376      -1.536516
 7 Jan 2026 17:23:20.000      529.307886    -224.852611    -1820.732595       1.528431      -0.234246       0.460852
 7 Jan 2026 17:55:00.000     1841.941022    -280.679783      577.705998      -0.422478       0.183642       1.511135
 7 Jan 2026 18:26:40.000     -455.469473     217.503316     1898.097104      -1.499138       0.233717      -0.397536
 7 Jan 2026 18:58:20.000    -1852.570636     293.413508     -428.624596       0.355353      -0.174904      -1.552015
 7 Jan 2026 19:30:00.000      456.050436    -213.568497    -1841.596856       1.544731      -0.241649       0.399064
 7 Jan 2026 20:01:40.000     1861.159170    -289.441517      504.165445      -0.363411       0.174575       1.528205
 7 Jan 2026 20:33:20.000     -382.693292     206.109991     1915.531658      -1.512424       0.240409      -0.338239
 7 Jan 2026 21:05:00.000    -1867.822265     301.540324     -354.384916       0.294155      -0.165229      -1.565081
 7 Jan 2026 21:36:40.000      381.988196    -202.017319    -1859.475938       1.558586      -0.248662       0.336568
 7 Jan 2026 22:08:20.000     1877.520766    -297.746555      429.831041      -0.303661       0.165292       1.542932
 7 Jan 2026 22:40:00.000     -309.229663     194.478652     1930.137274      -1.523425       0.246735      -0.278365
 7 Jan 2026 23:11:40.000    -1880.169235     309.208103     -279.424248       0.232459      -0.155356      -1.575692
 7 Jan 2026 23:43:20.000      307.191890    -190.201563    -1874.347574       1.569968      -0.255283       0.273427
 8 Jan 2026 00:15:00.000     1890.996840    -305.594638      354.763742      -0.243278       0.155798       1.555297
 8 Jan 2026 00:46:40.000     -235.155135     182.609634     1941.879872      -1.532122       0.252694      -0.217974
 8 Jan 2026 01:18:20.000    -1889.582758     316.412165     -203.832153       0.170338      -0.145286      -1.583829
 8 Jan 2026 01:50:00.000      231.744716    -178.119931    -1886.183166       1.578846      -0.261509       0.209710
 8 Jan 2026 02:21:40.000     1901.553709    -312.981315      279.039578      -0.182322       0.146090       1.565273
 8 Jan 2026 02:53:20.000     -160.558664     170.500492     1950.725066      -1.538496       0.258281      -0.157137
 8 Jan 2026 03:25:00.000    -1896.033583     323.143790     -127.707956       0.107874      -0.135018      -1.589466
 8 Jan 2026 03:56:40.000      155.744544    -165.771109    -1894.949986       1.585190      -0.267331       0.145501
 8 Jan 2026 04:28:20.000     1909.155648    -319.897487      202.751871      -0.120868       0.136165       1.572831
 8 Jan 2026 05:00:00.000      -85.542865     158.150034     1956.639865      -1.542526       0.263488      -0.095933
 8 Jan 2026 05:31:40.000    -1899.493815     329.390624      -51.162570       0.045158      -0.124554      -1.592582
 8 Jan 2026 06:03:20.000       79.302576    -153.156698    -1900.615121       1.588973      -0.272738       0.080895
 8 Jan 2026 06:35:00.000     1913.768253    -326.330401      126.007536      -0.059003       0.126023       1.577938
 8 Jan 2026 07:06:40.000      -10.221080     145.560911     1959.594085      -1.544193       0.268304      -0.034451
 8 Jan 2026 07:38:20.000    -1899.938821     335.137898       25.682108      -0.017706      -0.113898      -1.593156
 8 Jan 2026 08:10:00.000        2.540326    -140.282511    -1903.149181       1.590167      -0.277719       0.015993
 8 Jan 2026 08:41:40.000     1915.361066    -332.265423       48.921144       0.003179       0.115665       1.580568
 8 Jan 2026 09:13:20.000       65.287683     132.740030     1959.561268      -1.543480       0.272720       0.027214
 8 Jan 2026 09:45:00.000    -1897.348590     340.369972      102.696104      -0.080609      -0.103059      -1.591175
 8 Jan 2026 10:16:40.000      -74.413043    -127.158342    -1902.528335       1.588750      -0.282260      -0.049095
 8 Jan 2026 10:48:20.000     1913.908972    -337.687641      -28.388961       0.065580       0.105095       1.580692
 8 Jan 2026 11:20:00.000      140.862969     119.697331     1956.519410      -1.540375       0.276722       0.088966
 8 Jan 2026 11:51:40.000    -1891.708280     345.071587      179.745278      -0.143441      -0.092049      -1.586632
 8 Jan 2026 12:23:20.000     -151.422020    -113.797050    -1898.734580       1.584705      -0.286347      -0.114254
 8 Jan 2026 12:55:00.000     1909.392792    -342.582653     -105.800421       0.128096       0.094321       1.578289
 8 Jan 2026 13:26:40.000      216.384229     106.444235     1950.451969      -1.534871       0.280302       0.150710
 8 Jan 2026 13:58:20.000    -1883.008435     349.228500      256.694661      -0.206091      -0.080880      -1.579529
 8 Jan 2026 14:30:00.000     -228.345119    -100.213801    -1891.755273       1.578021      -0.289967      -0.179367
 8 Jan 2026 15:01:40.000     1901.799890    -346.936606     -183.183857       0.190618       0.083352       1.573337
 8 Jan 2026 15:33:20.000      291.729302      92.992962     1941.349181      -1.526961       0.283450       0.212346
 8 Jan 2026 16:05:00.000    -1871.245321     352.827501      333.409957      -0.268447      -0.069566      -1.569870
 8 Jan 2026 16:36:40.000     -305.035599     -86.425881    -1881.583087       1.568695      -0.293109      -0.244311
 8 Jan 2026 17:08:20.000     1891.125040    -350.735977     -260.400582       0.253033       0.072200       1.565825
 8 Jan 2026 17:40:00.000      366.771777      79.357037     1929.209224      -1.516642       0.286154       0.273773
 8 Jan 2026 18:11:40.000    -1856.421807     355.856226      409.756907      -0.330397      -0.058124      -1.557666
 8 Jan 2026 18:43:20.000     -381.343211     -72.452829    -1868.217133       1.556731      -0.295763      -0.308961
 8 Jan 2026 19:15:00.000     1877.371155    -353.967540     -337.303884       0.315221       0.060879       1.555747
 8 Jan 2026 19:46:40.000      441.379381      65.552392     1914.038489      -1.503916       0.288406       0.334881
 8 Jan 2026 20:18:20.000    -1838.548630     358.303064      485.598875      -0.391830      -0.046570      -1.542935
 8 Jan 2026 20:50:00.000     -457.116508     -58.316523    -1851.665095       1.542144      -0.297918      -0.373191
 8 Jan 2026 21:21:40.000     1860.549393    -356.618657     -413.744056       0.377061       0.049408       1.543104
 8 Jan 2026 21:53:20.000      515.414566      51.598156     1895.850627      -1.488792       0.290195       0.395558
 8 Jan 2026 22:25:00.000    -1817.645729     360.157249      560.793719      -0.452633      -0.034923      -1.525700
 8 Jan 2026 22:56:40.000     -532.204426     -44.040950    -1831.945702       1.524953      -0.299567      -0.436873
 8 Jan 2026 23:28:20.000     1840.678562    -358.677710     -489.574465       0.438432       0.037806       1.527906
 9 Jan 2026 00:00:00.000      588.736879      37.516609     1874.664931      -1.471290       0.291513       0.455690
 9 Jan 2026 00:31:40.000    -1793.743434     361.409086      635.191620      -0.512691      -0.023203      -1.505989
 9 Jan 2026 01:03:20.000     -606.456362     -29.651784    -1809.090640       1.505181      -0.300700      -0.499875
 9 Jan 2026 01:35:00.000     1817.784378    -360.134467     -564.655124       0.499215       0.026093       1.510168
 9 Jan 2026 02:06:40.000      661.205740      23.332450     1850.505249      -1.451438       0.292354       0.515164
 9 Jan 2026 02:38:20.000    -1766.883362     362.050320      708.635336      -0.571886      -0.011429      -1.483841
 9 Jan 2026 03:10:00.000     -679.720976     -15.176250    -1783.145312       1.482862      -0.301310      -0.562070
 9 Jan 2026 03:41:40.000     1791.899563    -360.980344     -638.851658       0.559295       0.014292       1.489909
 9 Jan 2026 04:13:20.000      732.682362       9.071985     1823.400571      -1.429273       0.292712       0.573870
 9 Jan 2026 04:45:00.000    -1737.118387     362.074743      780.963705      -0.630099       0.000376      -1.459305
 9 Jan 2026 05:16:40.000     -751.844858      -0.643474    -1754.168081       1.458036      -0.301392      -0.623326
 9 Jan 2026 05:48:20.000     1763.065234    -361.208794     -712.030488       0.618555       0.002424       1.467154
 9 Jan 2026 06:20:00.000      803.030501      -5.237258     1793.387442      -1.404838       0.292585       0.631701
 9 Jan 2026 06:51:40.000    -1704.511557     361.479004      852.017499      -0.687212       0.012186      -1.432437
 9 Jan 2026 07:23:20.000     -822.672991      13.914937    -1722.228348       1.430750      -0.300943      -0.683510
 9 Jan 2026 07:55:00.000     1731.333107    -360.815988     -784.053448       0.676874      -0.009487       1.441935
 9 Jan 2026 08:26:40.000      872.116575     -19.566408     1760.513213      -1.378181       0.291975       0.688552
 9 Jan 2026 08:58:20.000    -1669.134073     360.263429      921.645848      -0.743119       0.023976      -1.403301
 9 Jan 2026 09:30:00.000     -892.051440      28.464629    -1687.403886       1.401068      -0.299963      -0.742490
 9 Jan 2026 10:01:40.000     1696.767303    -359.801708     -854.775255       0.734124      -0.021414       1.414297
 9 Jan 2026 10:33:20.000      939.810112     -33.885023     1724.838383      -1.349348       0.290881       0.744318
 9 Jan 2026 11:05:00.000    -1631.062904     358.432523      989.711137      -0.797715       0.035719      -1.371963
 9 Jan 2026 11:36:40.000     -959.832092      42.969020    -1649.777949       1.369063      -0.298455      -0.800139
 9 Jan 2026 12:08:20.000     1659.444403    -358.170063     -924.045721       0.790181      -0.033328       1.384293
 9 Jan 2026 12:40:00.000     1005.984924     -48.161129     1686.436644      -1.318392       0.289309       0.798893
 9 Jan 2026 13:11:40.000    -1590.378656     355.994910     1056.090965      -0.850903       0.047389      -1.338494
 9 Jan 2026 13:43:20.000    -1025.877369      57.390610    -1609.436970       1.334817      -0.296429      -0.856341
 9 Jan 2026 14:15:00.000     1619.451209    -355.929619     -991.715979       0.844922      -0.045198       1.351990
 9 Jan 2026 14:46:40.000     1070.520937     -62.361834     1645.392262      -1.285366       0.287264       0.852176
 9 Jan 2026 15:18:20.000    -1547.164286     352.962723     1120.676855      -0.902600       0.058961      -1.302965
 9 Jan 2026 15:50:00.000    -1090.063493      71.692688    -1566.469292       1.298415      -0.293896      -0.910995
 9 Jan 2026 16:21:40.000     1576.880597    -353.092730    -1057.646089       0.898238      -0.056993       1.317461
 9 Jan 2026 16:53:20.000     1133.305920     -76.454360     1601.795509      -1.250330       0.284755       0.904066
 9 Jan 2026 17:25:00.000    -1501.504895     349.350662     1183.370489      -0.952725       0.070411      -1.265448
 9 Jan 2026 17:56:40.000    -1152.281294      85.840913    -1520.965324       1.259942      -0.290870      -0.964009
 9 Jan 2026 18:28:20.000     1531.826973    -349.674303    -1121.711138       0.950029      -0.068683       1.280781
 9 Jan 2026 19:00:00.000     1194.236505     -90.407237     1555.737754      -1.213347       0.281794       0.954474
 9 Jan 2026 19:31:40.000    -1453.488367     345.175124     1244.079611      -1.001204       0.081716      -1.226016
 9 Jan 2026 20:03:20.000    -1212.435005      99.804422    -1473.018369       1.219483      -0.287368      -1.015301
 9 Jan 2026 20:35:00.000     1484.382710    -345.690495    -1183.803894       1.000208      -0.080241       1.242025
 9 Jan 2026 21:06:40.000     1253.218115    -104.191363     1507.307774      -1.174484       0.278393       1.003321
 9 Jan 2026 21:38:20.000    -1403.205965     340.453598     1302.715290      -1.047969       0.092854      -1.184746
 9 Jan 2026 22:10:00.000    -1270.439754     113.556331    -1422.725295       1.177118      -0.283404      -1.064795
 9 Jan 2026 22:41:40.000     1434.636485    -341.157716    -1243.833603       1.048696      -0.091645       1.201268
 9 Jan 2026 23:13:20.000     1310.163917    -117.780775     1456.590320      -1.133806       0.274565       1.050538
 9 Jan 2026 23:45:00.000    -1350.752295     335.204254     1359.191403      -1.092959       0.103804      -1.141715
10 Jan 2026 00:16:40.000    -1326.218802     127.073760    -1370.186315       1.132927      -0.278993      -1.112424
10 Jan 2026 00:48:20.000     1382.673880    -336.092050    -1301.721611       1.095425      -0.102873       1.158583
10 Jan 2026 01:20:00.000     1364.993039    -131.152987     1403.667257      -1.091381       0.270322       1.096064
10 Jan 2026 01:51:40.000    -1296.224479     329.445510     1413.425854      -1.136120       0.114548      -1.097002
10 Jan 2026 02:23:20.000    -1379.701223     140.337451    -1315.503800       1.086991      -0.274149      -1.158121
10 Jan 2026 02:55:00.000     1328.579809    -330.508974    -1357.395434       1.140326      -0.113910       1.114043
10 Jan 2026 03:26:40.000     1417.628414    -144.288721     1348.620911      -1.047271       0.265675       1.139839
10 Jan 2026 03:58:20.000    -1239.721083     323.195445     1465.342545      -1.177401       0.125074      -1.050683
10 Jan 2026 04:30:00.000    -1430.820471     153.331107    -1258.780412       1.039391      -0.268885      -1.201823
10 Jan 2026 05:01:40.000     1272.441810    -324.423351    -1410.783193       1.183336      -0.124740       1.067726
10 Jan 2026 05:33:20.000     1467.994728    -157.170944     1291.538724      -1.001545       0.260633       1.181803
10 Jan 2026 06:05:00.000    -1181.341671     316.471267     1514.872858      -1.216752       0.135371      -1.002833
10 Jan 2026 06:36:40.000    -1479.513848     166.040483    -1200.117260       0.990214      -0.263215      -1.243474
10 Jan 2026 07:08:20.000     1214.352939    -317.849655    -1461.809920       1.224394      -0.135349       1.019715
10 Jan 2026 07:40:00.000     1516.017026    -169.783419     1232.517802      -0.954276       0.255205       1.221891
10 Jan 2026 08:11:40.000    -1121.187354     309.289185     1561.956015      -1.254123       0.145428      -0.953528
10 Jan 2026 08:43:20.000    -1525.722563     178.452339    -1139.612743       0.939548      -0.257154      -1.283020
10 Jan 2026 09:15:00.000     1154.413114    -310.802531    -1510.396761       1.263440      -0.145724       0.970101
10 Jan 2026 09:46:40.000     1561.620504    -182.109222     1171.667753      -0.905546       0.249399       1.260038
10 Jan 2026 10:18:20.000    -1059.362125     301.665054     1606.538454      -1.289463       0.155236      -0.902847
10 Jan 2026 10:50:00.000    -1569.392194     190.553608    -1077.362438       0.887481      -0.250719      -1.320416
10 Jan 2026 11:21:40.000     1092.728288    -303.297632    -1556.463150       1.300420      -0.155849       0.918979
10 Jan 2026 11:53:20.000     1604.731799    -194.129910     1109.110535      -0.855445       0.243229       1.296181
10 Jan 2026 12:25:00.000     -995.973974     293.615642     1648.572590      -1.322721       0.164782      -0.850872
10 Jan 2026 12:56:40.000    -1610.473134     202.331093    -1013.459808       0.834101      -0.243925      -1.355620
10 Jan 2026 13:28:20.000     1029.407594    -295.352523    -1599.931120       1.335286      -0.165713       0.866451
10 Jan 2026 14:00:00.000     1645.281670    -205.825879     1044.976839      -0.804069       0.236710       1.330259
10 Jan 2026 14:31:40.000     -931.134765     285.159990     1688.015667      -1.353848       0.174054      -0.797687
10 Jan 2026 15:03:20.000    -1648.920596     213.771758     -947.997188       0.779491      -0.236788      -1.388594
10 Jan 2026 15:35:00.000      964.559396    -286.987202    -1640.730080       1.367998      -0.175302       0.812616
10 Jan 2026 16:06:40.000     1683.208321    -217.177895      979.399675      -0.751518       0.229858       1.362220
10 Jan 2026 16:38:20.000     -864.958381     276.320036     1724.828984      -1.382797       0.183038      -0.743381
10 Jan 2026 17:10:00.000    -1684.694123     224.863394     -881.066809       0.723731      -0.229323      -1.419299
10 Jan 2026 17:41:40.000      898.287556    -278.223736    -1678.800243       1.398524      -0.184605       0.757569
10 Jan 2026 18:13:20.000     1718.460117    -228.169191      912.506935      -0.697890       0.222695       1.392025
10 Jan 2026 18:45:00.000     -797.557440     267.120048     1758.977527      -1.409526       0.191723      -0.688044
10 Jan 2026 19:16:40.000    -1717.756799     235.595258     -812.761477       0.666902      -0.221545      -1.447695
10 Jan 2026 19:48:20.000      830.689241    -269.084928    -1714.093713       1.426836      -0.193613       0.701392
10 Jan 2026 20:20:00.000     1750.996620    -238.787125      844.415277      -0.643275       0.215244       1.419644
10 Jan 2026 20:51:40.000     -729.039882     257.584861     1790.429625      -1.434005       0.200098      -0.631765
10 Jan 2026 21:23:20.000    -1748.074472     245.958362     -743.174953       0.609087      -0.213469      -1.473745
10 Jan 2026 21:55:00.000      761.854723    -259.592370    -1746.573214       1.452909      -0.202321       0.644160
10 Jan 2026 22:26:40.000     1780.787415    -249.023576      775.227078      -0.587750       0.207525       1.445058
10 Jan 2026 22:58:20.000     -659.506904     247.737599     1819.156335      -1.456206       0.208158      -0.574629
10 Jan 2026 23:30:00.000    -1775.615181     255.945330     -672.401987       0.550370      -0.205113      -1.497414
11 Jan 2026 00:01:40.000      691.868844    -249.764569    -1776.209160       1.476714      -0.210724       0.585940
11 Jan 2026 00:33:20.000     1807.809156    -258.873914      705.031343      -0.531386       0.199557       1.468251
11 Jan 2026 01:05:00.000     -589.053220     237.597776     1845.130666      -1.476114       0.215897      -0.516720
11 Jan 2026 01:36:40.000    -1800.348532     265.549869     -600.538394       0.490833      -0.196493      -1.518675
11 Jan 2026 02:08:20.000      620.813358    -239.615817    -1802.976104       1.498225      -0.218820       0.526797
11 Jan 2026 02:40:00.000     1832.041890    -268.335047      633.907852      -0.474244       0.191351       1.489210
11 Jan 2026 03:11:40.000     -517.769536     227.180492     1868.326885      -1.493716       0.223312      -0.458117
11 Jan 2026 03:43:20.000    -1822.245231     274.766010     -527.681437       0.430550      -0.187624      -1.537500
11 Jan 2026 04:15:00.000      548.769777    -229.156140    -1826.849403       1.517414      -0.226603       0.466794
11 Jan 2026 04:46:40.000     1853.465926    -277.403498      561.933147      -0.416388       0.182916       1.507923
11 Jan 2026 05:18:20.000     -445.746134     216.496847     1888.720334      -1.509001       0.230398      -0.398897
11 Jan 2026 05:50:00.000    -1841.276734     283.587287     -453.930398       0.369604      -0.178516      -1.553858
11 Jan 2026 06:21:40.000      475.822446    -218.392273    -1847.802611       1.534248      -0.234069       0.405995
11 Jan 2026 06:53:20.000     1872.060101    -286.074164      489.186677      -0.357880       0.174259       1.524374
11 Jan 2026 07:25:00.000     -373.076124     205.555204     1906.287982      -1.521960       0.237150      -0.339137
11 Jan 2026 07:56:40.000    -1857.415295     292.006039     -379.386812       0.308079      -0.169179      -1.567723
11 Jan 2026 08:28:20.000      402.061641    -207.329306    -1865.806229       1.548696      -0.241211       0.344476
11 Jan 2026 09:00:00.000     1887.801787    -294.339925      415.755735      -0.298791       0.165382       1.538548
11 Jan 2026 09:31:40.000     -299.857234     194.362708     1921.009537      -1.532581       0.243562      -0.278920
11 Jan 2026 10:03:20.000    -1870.634156     300.012897     -304.154408       0.246065      -0.159616      -1.579074
11 Jan 2026 10:35:00.000      327.586008    -195.972512    -1880.827875       1.560728      -0.248019       0.282319
11 Jan 2026 11:06:40.000     1900.668447    -302.191887      341.738289      -0.239193       0.156292       1.550429
11 Jan 2026 11:38:20.000     -226.191708     182.926622     1932.868750      -1.540854       0.249627      -0.218328
11 Jan 2026 12:10:00.000    -1880.907907     307.596613     -228.338830       0.183660      -0.149832      -1.587890
11 Jan 2026 12:41:40.000      252.503559    -184.328916    -1892.833524       1.570319      -0.254485       0.219616
11 Jan 2026 13:13:20.000     1910.639992    -309.619948      267.243195      -0.179167       0.146992       1.559999
11 Jan 2026 13:45:00.000     -152.184870     171.255318     1941.854265      -1.546768       0.255336      -0.157451
11 Jan 2026 14:16:40.000    -1888.213167     314.744459     -152.047444       0.120963      -0.139834      -1.594155
11 Jan 2026 14:48:20.000      176.930764    -172.408316    -1901.789623       1.577451      -0.260599       0.156458
11 Jan 2026 15:20:00.000     1917.700901    -316.613462      192.387875      -0.118799       0.137491       1.567240
11 Jan 2026 15:51:40.000      -77.943279     159.358948     1947.959647      -1.550313       0.260683      -0.096379
11 Jan 2026 16:23:20.000    -1892.529304     321.443205      -75.389375       0.058078      -0.129634      -1.597853
11 Jan 2026 16:55:00.000      100.989904    -160.223688    -1907.665482       1.582105      -0.266349       0.092940
11 Jan 2026 17:26:40.000     1921.841325    -323.161959      117.294024      -0.058175       0.127796       1.572137
11 Jan 2026 17:58:20.000       -3.573316     147.249854     1951.182576      -1.551485       0.265658      -0.035205
11 Jan 2026 18:30:00.000    -1893.839102     327.680430        1.524159      -0.004887      -0.119249      -1.598976
11 Jan 2026 19:01:40.000       24.805284    -147.790991    -1910.435542       1.584265      -0.271723       0.029158
11 Jan 2026 19:33:20.000     1923.056838    -329.255980       42.082375       0.002615       0.117919       1.574677
11 Jan 2026 20:05:00.000       70.819545     134.942705     1951.523513      -1.550282       0.270256       0.025979
11 Jan 2026 20:36:40.000    -1892.129222     333.445814       78.579276      -0.067831      -0.108698      -1.597522
11 Jan 2026 21:08:20.000      -51.500619    -135.128440    -1910.081025       1.583916      -0.276712      -0.034792
11 Jan 2026 21:40:00.000     1921.347125    -334.888005      -33.132444       0.063486       0.107871       1.574850
11 Jan 2026 22:11:40.000      145.131096     122.454173     1948.984193      -1.546704       0.274470       0.087081
11 Jan 2026 22:43:20.000    -1887.390358     338.732006      155.658842      -0.130655      -0.097999      -1.593496
11 Jan 2026 23:15:00.000     -127.809946    -122.255353    -1906.590703       1.581046      -0.281308      -0.098818
11 Jan 2026 23:46:40.000     1916.714115    -340.053293     -108.246074       0.124356       0.097662       1.572651
12 Jan 2026 00:18:20.000      219.258908     109.802036     1943.566185      -1.540762       0.278300       0.148012
12 Jan 2026 00:50:00.000    -1879.617175     343.534699      232.641802      -0.193269      -0.087168      -1.586902
12 Jan 2026 01:21:40.000     -204.010375    -109.190727    -1899.960770       1.575639      -0.285504      -0.162827
12 Jan 2026 01:53:20.000     1909.160089    -344.750263     -183.167008       0.185150       0.087306       1.568074
12 Jan 2026 02:25:00.000      293.103261      97.003703     1935.269645      -1.532466       0.281745       0.208688
12 Jan 2026 02:56:40.000    -1868.808527     347.851906      309.402565      -0.255576      -0.076212      -1.577744
12 Jan 2026 03:28:20.000     -279.993979     -95.951798    -1890.194143       1.567679      -0.289297      -0.226731
12 Jan 2026 04:00:00.000     1898.686176    -348.980067     -257.816818       0.245798       0.076812       1.561119
12 Jan 2026 04:31:40.000      366.568157      84.074450     1924.092383      -1.521836       0.284808       0.269027
12 Jan 2026 05:03:20.000    -1854.968039     351.682816      385.810954      -0.317473      -0.065141      -1.566026
12 Jan 2026 05:35:00.000     -355.654324     -82.552951    -1877.299562       1.557148      -0.292685      -0.290441
12 Jan 2026 06:06:40.000     1885.291487    -352.745264     -332.127521       0.306240       0.066190       1.551779
12 Jan 2026 06:38:20.000      439.561638      71.025881     1910.029584      -1.508892       0.287495       0.328957
12 Jan 2026 07:10:00.000    -1838.104762     355.026623      461.733127      -0.378851      -0.053967      -1.551763
12 Jan 2026 07:41:40.000     -430.882632     -69.005312    -1861.290682       1.544027      -0.295663      -0.353860
12 Jan 2026 08:13:20.000     1868.973248    -356.047840     -406.035918       0.366413       0.055444       1.540045
12 Jan 2026 08:45:00.000      511.994568      57.865230     1893.074659      -1.493658       0.289809       0.388411
12 Jan 2026 09:16:40.000    -1818.233335     357.881376      537.033165      -0.439602      -0.042705      -1.534979
12 Jan 2026 09:48:20.000     -505.564288     -55.317223    -1842.185217       1.528303      -0.298228      -0.416886
12 Jan 2026 10:20:00.000     1849.728053    -358.887174     -479.475676       0.426255       0.044575       1.525904
12 Jan 2026 10:51:40.000      583.777760      44.595908     1873.221510      -1.476156       0.291754       0.447323
12 Jan 2026 11:23:20.000    -1795.374034     360.243082      611.575035      -0.499623      -0.031367      -1.515705
12 Jan 2026 11:55:00.000     -579.576657     -41.495620    -1820.004359       1.509971      -0.300370      -0.479413
12 Jan 2026 12:26:40.000     1827.554220    -361.258645     -552.369295       0.485691       0.033584       1.509342
12 Jan 2026 12:58:20.000      654.818186      31.219253     1850.467982      -1.456407       0.293327       0.505627
12 Jan 2026 13:30:00.000    -1769.552956     362.105259      685.224486      -0.558815      -0.019966      -1.493977
12 Jan 2026 14:01:40.000     -652.789004     -27.547820    -1794.772378       1.489032      -0.302083      -0.541324
12 Jan 2026 14:33:20.000     1802.454636    -363.153412     -624.622605       0.544633       0.022469       1.490347
12 Jan 2026 15:05:00.000      725.015768      17.736950     1824.819482      -1.434430       0.294524       0.563253
12 Jan 2026 15:36:40.000    -1740.802441     363.459191      757.850626      -0.617079      -0.008509      -1.469836
12 Jan 2026 16:08:20.000     -725.064591     -13.483217    -1766.516878       1.465500      -0.303354      -0.602501
12 Jan 2026 16:40:00.000     1774.439142    -364.559303     -696.123791       0.602983       0.011233       1.468915
12 Jan 2026 17:11:40.000      794.262141       4.153238     1796.291497      -1.410246       0.295337       0.620120
12 Jan 2026 17:43:20.000    -1709.161444     364.294745      829.326687      -0.674320       0.002994      -1.443324
12 Jan 2026 18:15:00.000     -796.264093       0.685843    -1735.269427       1.439397      -0.304171      -0.662818
12 Jan 2026 18:46:40.000     1743.525681    -365.462268     -766.747104       0.660632      -0.000115       1.445051
12 Jan 2026 19:18:20.000      862.441854      -9.523861     1764.910088      -1.383876       0.295758       0.676146
12 Jan 2026 19:50:00.000    -1674.675689     364.601389      899.529911      -0.730442       0.014534      -1.414487
12 Jan 2026 20:21:40.000     -866.249012      14.944147    -1701.066517       1.410757      -0.304522      -0.722147
12 Jan 2026 20:53:20.000     1709.740107    -365.847771     -836.359074       0.717468      -0.011566       1.418769
12 Jan 2026 21:25:00.000      929.435212     -23.282557     1730.710540      -1.355348       0.295777       0.731241
12 Jan 2026 21:56:40.000    -1637.397550     364.369028      968.340760      -0.785349       0.026098      -1.383372
12 Jan 2026 22:28:20.000     -934.883799      29.274436    -1663.950467       1.379626      -0.304397      -0.780366
12 Jan 2026 23:00:00.000     1673.115343    -365.701652     -904.824178       0.773377      -0.023106       1.390089
12 Jan 2026 23:31:40.000      995.121193     -37.108227     1693.735358      -1.324689       0.295385       0.785316
13 Jan 2026 00:03:20.000    -1597.385709     363.588375     1035.642077      -0.838948       0.037674      -1.350031
13 Jan 2026 00:35:00.000    -1002.036132      43.658251    -1623.969959       1.346054      -0.303786      -0.837355
13 Jan 2026 01:06:40.000     1633.691022    -365.010460     -972.007474       0.828248      -0.034721       1.359039
13 Jan 2026 01:38:20.000     1059.379058     -50.984478     1654.033252      -1.291936       0.294572       0.838281
13 Jan 2026 02:10:00.000    -1554.704958     362.250983     1101.318580      -0.891149       0.049247      -1.314519
13 Jan 2026 02:41:40.000    -1067.575943      58.076236    -1581.180361       1.310098      -0.302681      -0.893001
13 Jan 2026 03:13:20.000     1591.514167    -363.761589    -1037.774016       0.881971      -0.046393       1.325651
13 Jan 2026 03:45:00.000     1122.088290     -64.893657     1611.659858      -1.257126       0.293329       0.890047
13 Jan 2026 04:16:40.000    -1509.426373     360.349266     1165.256822      -0.941860       0.060802      -1.276895
13 Jan 2026 04:48:20.000    -1131.374232      72.507734    -1535.643956       1.271820      -0.301073      -0.947190
13 Jan 2026 05:20:00.000     1546.640724    -361.943628    -1101.986988       0.934436      -0.058105       1.289966
13 Jan 2026 05:51:40.000     1183.127856     -78.816528     1566.679684      -1.220304       0.291649       0.940521
13 Jan 2026 06:23:20.000    -1461.627905     357.876849     1227.345393      -0.990991       0.072325      -1.237223
13 Jan 2026 06:55:00.000    -1193.302992      86.930055    -1487.430438       1.231287      -0.298954      -0.999810
13 Jan 2026 07:26:40.000     1499.136833    -359.547100    -1164.507254       0.985530      -0.069840       1.252035
