                                                                 18 Apr 2022 10:22:22
FOR UNFUNDED EDUCATIONAL USE ONLY
Planet-Sun


       Time (UTCG)                x (km)               y (km)              z (km)    
28 Jan 2025 20:33:20.000      92299964.096622    -114338900.224194    -3090681.140644
29 Jan 2025 18:46:40.000      94108809.211053    -112878745.149408    -3042102.130481
30 Jan 2025 17:00:00.000      95897718.708395    -111408340.444113    -2992240.469599
31 Jan 2025 15:13:20.000      97670010.187101    -109924946.792135    -2941655.461381
 1 Feb 2025 13:26:40.000      99428906.423502    -108424440.541267    -2890942.323633
 2 Feb 2025 11:40:00.000     101177126.130258    -106901660.441808    -2840621.886506
 3 Feb 2025 09:53:20.000     102916482.677578    -105350922.812464    -2791038.733312
 4 Feb 2025 08:06:40.000     104647573.141527    -103766607.025774    -2742294.179681
 5 Feb 2025 06:20:00.000     106369617.922667    -102143703.251242    -2694230.634795
 6 Feb 2025 04:33:20.000     108080475.558030    -100478236.554621    -2646469.619080
 7 Feb 2025 02:46:40.000     109776818.982311     -98767523.911061    -2598490.389187
 8 Feb 2025 01:00:00.000     111454437.307129     -97010256.154745    -2549732.363733
 8 Feb 2025 23:13:20.000     113108611.089245     -95206428.219669    -2499698.532129
 9 Feb 2025 21:26:40.000     114734507.269033     -93357155.705226    -2448041.969626
10 Feb 2025 19:40:00.000     116327542.259298     -91464424.628832    -2394620.986416
11 Feb 2025 17:53:20.000     117883670.207563     -89530823.310495    -2339515.086672
12 Feb 2025 16:06:40.000     119399569.407382     -87559299.249966    -2283002.035176
13 Feb 2025 14:20:00.000     120872718.733412     -85552973.140921    -2225503.229083
14 Feb 2025 12:33:20.000     122301376.250082     -83515025.708409    -2167510.032354
15 Feb 2025 10:46:40.000     123684487.448403     -81448656.197097    -2109505.479870
16 Feb 2025 09:00:00.000     125021557.428571     -79357098.238726    -2051894.012486
17 Feb 2025 07:13:20.000     126312520.755510     -77243669.824912    -1994948.248143
18 Feb 2025 05:26:40.000     127557634.810223     -75111832.410634    -1938777.023786
19 Feb 2025 03:40:00.000     128757412.645741     -72965235.264235    -1883315.151495
20 Feb 2025 01:53:20.000     129912601.172254     -70807724.811850    -1828332.815306
21 Feb 2025 00:06:40.000     131024202.082669     -68643302.264585    -1773461.517880
21 Feb 2025 22:20:00.000     132093526.151100     -66476016.040887    -1718233.367134
22 Feb 2025 20:33:20.000     133122265.950348     -64309778.484954    -1662131.164966
23 Feb 2025 18:46:40.000     134112566.633554     -62148101.173426    -1604646.764528
24 Feb 2025 17:00:00.000     135067068.306791     -59993754.066024    -1545345.296668
25 Feb 2025 15:13:20.000     135988889.219218     -57848371.780497    -1483929.278200
26 Feb 2025 13:26:40.000     136881516.905453     -55712063.311169    -1420293.797310
27 Feb 2025 11:40:00.000     137748584.059712     -53583116.291512    -1354557.689838
28 Feb 2025 09:53:20.000     138593529.320497     -51457912.824505    -1287054.378200
 1 Mar 2025 08:06:40.000     139419183.700002     -49331154.027830    -1218272.875944
 2 Mar 2025 06:20:00.000     140227364.296324     -47196415.081514    -1148755.171238
 3 Mar 2025 04:33:20.000     141018576.416962     -45046936.285941    -1078977.514205
 4 Mar 2025 02:46:40.000     141791903.488013     -42876461.203353    -1009252.478004
 5 Mar 2025 01:00:00.000     142545106.147850     -40679921.169680     -939682.341048
 5 Mar 2025 23:13:20.000     143274889.505864     -38453837.123204     -870172.244918
 6 Mar 2025 21:26:40.000     143977261.114033     -36196416.205088     -800491.600296
 7 Mar 2025 19:40:00.000     144647900.621935     -33907407.380118     -730360.025237
 8 Mar 2025 17:53:20.000     145282485.965605     -31587812.539279     -659535.517099
 9 Mar 2025 16:06:40.000     145876948.621618     -29239547.732840     -587887.137398
10 Mar 2025 14:20:00.000     146427653.260952     -26865122.352943     -515442.773540
11 Mar 2025 12:33:20.000     146931509.270993     -24467378.980164     -442407.456303
12 Mar 2025 10:46:40.000     147386026.762650     -22049314.773378     -369151.898587
13 Mar 2025 09:00:00.000     147789331.069323     -19613986.837120     -296175.055959
14 Mar 2025 07:13:20.000     148140148.850613     -17164493.182741     -224046.578809
15 Mar 2025 05:26:40.000     148437778.110251     -14704009.828203     -153338.004497
16 Mar 2025 03:40:00.000     148682052.835007     -12235858.857661      -84552.449240
17 Mar 2025 01:53:20.000     148873310.818183      -9763580.207254      -18062.102307
18 Mar 2025 00:06:40.000     149012370.396392      -7290981.682429       45939.019920
18 Mar 2025 22:20:00.000     149100518.421803      -4822147.022428      107462.606268
19 Mar 2025 20:33:20.000     149139508.263136      -2361388.019186      166732.276529
20 Mar 2025 18:46:40.000     149131563.190702         86867.002817      224169.388596
21 Mar 2025 17:00:00.000     149079377.297198       2518250.713711      280360.865867
22 Mar 2025 15:13:20.000     148986103.006089       4928699.391053      336011.797278
23 Mar 2025 13:26:40.000     148855311.019852       7314754.978934      391885.717818
24 Mar 2025 11:40:00.000     148690905.543926       9673914.669428      448735.170434
25 Mar 2025 09:53:20.000     148496976.093558      12005002.298151      507226.133465
26 Mar 2025 08:06:40.000     148277570.263005      14308512.919730      567862.584726
27 Mar 2025 06:20:00.000     148036384.107045      16586851.876908      630922.110067
28 Mar 2025 04:33:20.000     147776392.546976      18844360.506064      696420.161485
29 Mar 2025 02:46:40.000     147499477.784760      21087029.500521      764120.962453
30 Mar 2025 01:00:00.000     147206144.624209      23321864.970072      833604.606647
30 Mar 2025 23:13:20.000     146895413.306852      25555994.010213      904380.001100
31 Mar 2025 21:26:40.000     146564935.466922      27795729.704633      976006.834641
 1 Apr 2025 19:40:00.000     146211305.938743      30045844.309477     1048184.658078
 2 Apr 2025 17:53:20.000     145830478.544905      32309222.128939     1120779.541458
 3 Apr 2025 16:06:40.000     145418178.031743      34586900.359065     1193789.467085
 4 Apr 2025 14:20:00.000     144970229.262996      36878383.094583     1267271.488984
 5 Apr 2025 12:33:20.000     144482774.241518      39182069.047325     1341259.779358
 6 Apr 2025 10:46:40.000     143952388.098416      41495662.673182     1415696.650337
 7 Apr 2025 09:00:00.000     143376125.271790      43816495.667922     1490387.517255
 8 Apr 2025 07:13:20.000     142751530.097591      46141734.661551     1564982.626863
 9 Apr 2025 05:26:40.000     142076639.316682      48468481.800796     1638984.179273
10 Apr 2025 03:40:00.000     141349993.895233      50793790.361658     1711775.600697
11 Apr 2025 01:53:20.000     140570667.568396      53114623.628202     1782668.667207
12 Apr 2025 00:06:40.000     139738311.586315      55427785.373414     1850963.684922
12 Apr 2025 22:20:00.000     138853208.388088      57729850.559708     1916016.179541
13 Apr 2025 20:33:20.000     137916323.660566      60017119.894673     1977303.390606
14 Apr 2025 18:46:40.000     136929344.210478      62285618.249932     2034482.925272
15 Apr 2025 17:00:00.000     135894690.256491      64531149.060861     2087437.115623
16 Apr 2025 15:13:20.000     134815493.128680      66749409.528739     2136298.028777
17 Apr 2025 13:26:40.000     133695532.921253      68936163.720318     2181450.514211
18 Apr 2025 11:40:00.000     132539133.840088      71087464.912416     2223512.868044
19 Apr 2025 09:53:20.000     131351017.376128      73199914.328103     2263296.652077
20 Apr 2025 08:06:40.000     130136114.397607      75270940.838391     2301748.205391
21 Apr 2025 06:20:00.000     128899337.809879      77299082.497294     2339875.725460
22 Apr 2025 04:33:20.000     127645317.691185      79284245.996367     2378665.245602
23 Apr 2025 02:46:40.000     126378105.519681      81227907.874240     2418991.725761
24 Apr 2025 01:00:00.000     125100863.173045      83133207.328339     2461533.732748
24 Apr 2025 23:13:20.000     123815570.165108      85004865.565279     2506705.280505
25 Apr 2025 21:26:40.000     122522803.023579      86848869.455659     2554623.689467
26 Apr 2025 19:40:00.000     121221651.578234      88671897.062386     2605129.880119
27 Apr 2025 17:53:20.000     119909822.157694      90480545.001179     2657867.005693
28 Apr 2025 16:06:40.000     118583927.658188      92280517.878869     2712398.690771
29 Apr 2025 14:20:00.000     117239895.635238      94075996.343137     2768325.606706
30 Apr 2025 12:33:20.000     115873393.627027      95869338.781851     2825359.868942
 1 May 2025 10:46:40.000     114480170.996177      97661152.899330     2883332.628809
 2 May 2025 09:00:00.000     113056278.145075      99450626.613585     2942146.527762
 3 May 2025 07:13:20.000     111598170.655056     101235959.980292     3001700.961726
 4 May 2025 05:26:40.000     110102738.775590     103014761.501904     3061819.411109
 5 May 2025 03:40:00.000     108567308.970693     104784333.892864     3122198.581050
 6 May 2025 01:53:20.000     106989646.556625     106541840.721546     3182383.300921
 7 May 2025 00:06:40.000     105367985.525893     108284367.538787     3241769.006678
 7 May 2025 22:20:00.000     103701086.292715     110008917.929793     3299624.891681
 8 May 2025 20:33:20.000     101988322.332272     111712374.490510     3355135.124909
 9 May 2025 18:46:40.000     100229783.849650     113391455.781443     3407453.318498
10 May 2025 17:00:00.000      98426382.745733     115042692.374454     3455766.207000
11 May 2025 15:13:20.000      96579939.097712     116662439.201635     3499361.657978
12 May 2025 13:26:40.000      94693228.486797     118246934.562333     3537695.331729
13 May 2025 11:40:00.000      92769971.459176     119792409.113346     3570449.516566
14 May 2025 09:53:20.000      90814751.872373     121295240.796386     3597577.525130
15 May 2025 08:06:40.000      88832859.213870     122752144.825899     3619327.851179
16 May 2025 06:20:00.000      86830059.444261     124160382.828277     3636243.941132
17 May 2025 04:33:20.000      84812308.040749     125517972.386704     3649137.779703
